id,symbol,name,isin
31631,539177,Authum Investment & Infrastructure Ltd,INE206F01014
7403,531994,Auto Pins (India) Ltd,INE706C01028
27528,AUTOIND,Autoline Industries Ltd,INE718H01014
1389,AUTOLITIND,Autolite (India) Ltd,INE448A01013
44,AUTOCORP,Automobile Corporation Of Goa Ltd,INE451C01013
639,505032,Automobile Products of India Ltd,
622,AUTOAXLES,Automotive Axles Ltd,INE449A01011
3624,ASAL,Automotive Stampings & Assemblies Ltd,INE900C01027
2651,AUTOPALIND,Autopal Industries Ltd,INE335Q01018
2362,AUTORIDFIN,Autoriders Finance Ltd,INE450A01019
2661,512277,Autoriders International Ltd,INE340U01010
44418,780004,Autumn Builders Ltd,INE733P01016
65810,AVADHSUGAR,Avadh Sugar & Energy Ltd,INE349W01017
6221,531310,Available Finance Ltd,INE325G01010
7580,512149,Avance Technologies Ltd,INE758A01056
20881,532406,Avantel Ltd,INE005B01019
3852,AVANTIFEED,Avanti Feeds Ltd,INE871C01038
66682,AVENTUS,Aventus Buildcon Ltd,INE587S01010
40942,DMART,Avenue Supermarts Ltd,INE192R01011
72285,AVG,AVG Logistics Ltd,INE680Z01018
7962,539288,AVI Polymers Ltd,INE897N01014
2980,523896,AVI Products India Ltd,INE316O01021
1484,512109,Aviva Industries Ltd,INE461H01011
2384,AVONIND,Avon Industries Ltd,
6012,531541,Avon Lifesciences Ltd,INE881A01015
1832,512265,Avon Mercantile Ltd,INE471D01019
4299,511589,Avonmore Capital & Management Services Ltd,INE323B01016
72507,AVROIND,Avro India Ltd,INE652Z01017
68728,AVSL,AVSL Industries Ltd,INE522V01011
1840,AVTNPL,AVT Natural Products Ltd,INE488D01021
24807,504390,AVTIL Enterprise Ltd,INE292N01018
4250,513642,Axel Polymers Ltd,INE197C01012
5554,AXISBANK,Axis Bank Ltd,INE238A01034
40488,AXISGOLD,Axis Gold ETF,INF846K01W80
71051,AXISNIFTY,Axis Nifty ETF,INF846K01W98
21304,AXISCADES,AXISCADES Engineering Technologies Ltd,INE555B01013
73581,542285,Axita Cotton Ltd,INE02EZ01014
2550,505506,Axon Ventures Ltd,INE663D01011
2905,523850,Axtel Industries Ltd,INE767C01012
24809,523168,Ayepee Lamitubes Ltd,INE257X01010
2006,AYMSYNTEX,AYM Syntex Ltd,INE193B01039
24413,512063,Ayoki Merchantile Ltd,INE048E01013
14298,531783,Azure Exim Services Ltd,INE837F01016
814,508136,B & A Ltd,INE489D01011
1723,523186,B & A Packaging India Ltd,INE00FM01013
23037,BAGFILMS,B A G Films & Media Ltd,INE116D01028
1923,517246,B C C Fuba India Ltd,INE788D01016
7138,531647,B J Duplex Boards Ltd,INE265C01017
2374,523019,B N Rathi Securities Ltd,INE710D01010
4166,526594,B Nanji Enterprises Ltd,INE735G01010
6366,536965,B P Capital Ltd,INE947C01010
1576,506971,B&B Realty Ltd,INE314E01019
73285,BBTCL,B&B Triplewall Containers Ltd,INE01EE01011
44227,BCP,B.C. Power Controls Ltd,INE905P01028
27242,BLKASHYAP,B.L.Kashyap & Sons Ltd,INE350H01032
6333,531268,B2B Software Technologies Ltd,INE151B01011
71118,BABAFOOD,Baba Agro Food Ltd,INE672X01010
21189,532380,Baba Arts Ltd,INE893A01036
3688,524516,Bacil Pharma Ltd,INE711D01018
23402,532161,Baffin Engineering Projects Ltd,INE786D01036
28611,BAFNAPH,Bafna Pharmaceuticals Ltd,INE878I01022
49,502125,Bagalkot Udyog Ltd,
2930,514256,Bahuma Polytex Ltd,
4661,511724,Baid Leasing & Finance Co Ltd,INE020D01014
28074,BAJAJ-AUTO,Bajaj Auto Ltd,INE917I01010
38716,BAJAJCON,Bajaj Consumer Care Ltd,INE933K01021
51,BAJAJELEC,Bajaj Electricals Ltd,INE193E01025
3722,BAJFINANCE,Bajaj Finance Ltd,INE296A01024
28075,BAJAJFINSV,Bajaj Finserv Ltd,INE918I01018
2211,512261,Bajaj Global Ltd,INE553H01015
67906,539872,Bajaj Healthcare Ltd,INE411U01019
249,BAJAJHIND,Bajaj Hindusthan Sugar Ltd,INE306A01021
50,BAJAJHLDNG,Bajaj Holdings & Investment Ltd,INE118A01012
800,507944,Bajaj Steel Industries Ltd,INE704G01024
1398,511139,Bajrang Finance Ltd,INE507J01017
4704,BALPHARMA,Bal Pharma Ltd,INE083D01012
5288,BALAMINES,Balaji Amines Ltd,INE050E01027
21321,BALAJITELE,Balaji Telefilms Ltd,INE794B01026
811,ISPATALLOY,Balasore Alloys Ltd,INE135A01024
22472,BALAXI,Balaxi Ventures Ltd,INE618N01014
68021,539834,Balgopal Commercial Ltd,INE119R01014
55,BALKRISIND,Balkrishna Industries Ltd,INE787D01026
65804,BALKRISHNA,Balkrishna Paper Mills Ltd,INE875R01011
56,BALLARPUR,Ballarpur Industries Ltd,INE294A01037
732,BALMLAWRIE,Balmer Lawrie & Company Ltd,INE164A01016
23038,532485,Balmer Lawrie Investment Ltd,INE525F01017
2208,BALRAMCHIN,Balrampur Chini Mills Ltd,INE119A01028
4002,BALURTRANS,Balurghat Technologies Ltd,INE654B01014
4315,521212,Balwant Textiles Mills Ltd,
3378,519295,Bambino Agro Industries Ltd,INE921D01013
14392,531591,BAMPSL Securities Ltd,INE802A01037
4734,BANARBEADS,Banaras Beads Ltd,INE655B01011
24442,509053,Banas Finance Ltd,INE521L01030
991,BANCOINDIA,Banco Products (India) Ltd,INE213C01025
68090,BANDHANBNK,Bandhan Bank Ltd,INE545U01014
28183,BANG,Bang Overseas Ltd,INE863I01016
15653,539120,Bangalore Fort Farms Ltd,INE578R01011
5456,BANKBARODA,Bank of Baroda,INE028A01039
5654,BANKINDIA,Bank of India,INE084A01016
5607,MAHABANK,Bank of Maharashtra,INE457A01014
71771,BANKA,Banka Bioloo Ltd,INE862Y01015
25775,BASML,Bannari Amman Spinning Mills Ltd,INE186H01014
57,BANARISUG,Bannari Amman Sugars Ltd,INE459A01010
70969,BANSAL,Bansal Multiflex Ltd,INE668X01018
45740,538546,Bansal Roofing Products Ltd,INE319Q01012
3591,519353,Bansisons Tea Industries Ltd,INE856E01019
2990,BANSWRAS,Banswara Syntex Ltd,INE629D01012
27739,BVCL,Barak Valley Cements Ltd,INE139I01011
2325,519172,Barar Industries Ltd,
5885,513502,Baroda Extrusion Ltd,INE927K01023
58,BARODARAYN,Baroda Rayon Corporation Ltd,INE461A01024
20892,532336,Baron Infotech Ltd,INE228B01017
26860,BARTRONICS,Bartronics India Ltd,INE855F01034
4239,524687,Basant Agro Tech (India) Ltd,INE473E01021
59,BASF,BASF India Ltd,INE373A01013
60,BATAINDIA,Bata India Ltd,INE176A01028
61,BATLIBOI,Batliboi Ltd,INE177C01022
62,BAYERCROP,Bayer CropScience Ltd,INE462A01022
68389,539946,Bazel International Ltd,INE217E01014
26812,539621,BCL Enterprises Ltd,INE368E01015
2934,524332,BCL Industries Ltd,INE412G01016
30903,538364,BCPL International Ltd,INE795P01023
73229,542057,BCPL Railway Infrastructure Ltd,INE00SW01015
4720,524828,BDH Industries Ltd,INE278D01018
45793,BDR,BDR Buildcon Ltd,INE766Q01014
6103,BEARDSELL,Beardsell Ltd,INE520H01022
15969,531937,Beckons Industries Ltd,INE955B01015
25031,BEDMUTHA,Bedmutha Industries Ltd,INE844K01012
1395,517203,Bee Electronic Machines Ltd,INE038E01014
26060,539546,Beekay Niryat Ltd,INE679E01015
20493,539018,Beekay Steel Industries Ltd,INE213D01015
20888,532645,Beeyu Overseas Ltd,INE052B01011
1870,507050,Belapur Industries Ltd,INE490D01019
66759,539399,Bella Casa Fashion & Retail Ltd,INE344T01014
1556,502728,Belwal Spinning Mills Ltd,
5712,522650,Bemco Hydraulics Ltd,INE142E01014
2294,BEML,BEML Ltd,INE258A01016
38610,541178,Benara Bearings & Pistons Ltd,INE495Z01011
1266,509438,Benares Hotels Ltd,INE664D01019
30381,533095,Bengal & Assam Company Ltd,INE083K01017
18705,512404,Bengal Steel Industries Ltd,INE523W01017
3116,BENGALTEA,Bengal Tea & Fabrics Ltd,INE665D01016
1858,512195,Bentley Commercial Enterprises Ltd,INE496M01017
64,BERGEPAINT,Berger Paints India Ltd,INE463A01038
6246,531340,Bervin Investments & Leasing Ltd,INE348I01018
3982,524606,Beryl Drugs Ltd,INE415H01017
6926,531582,Beryl Securities Ltd,INE508J01015
7862,539660,Best Agrolife Ltd,INE052T01013
3308,508664,Best Eastern Hotels Ltd,INE553F01035
71606,BETA,Beta Drugs Ltd,INE351Y01019
14466,531530,Betala Global Securities Ltd,INE658E01027
1802,512477,Betex India Ltd,INE765L01017
35224,BFINVEST,BF Investment Ltd,INE878K01010
8037,BFUTILITIE,BF Utilities Ltd,INE243D01012
7833,539662,BFL Asset Finvest Ltd,INE948Q01018
4532,511664,BGIL Films & Technologies Ltd,INE443D01018
14871,BGRENERGY,BGR Energy Systems Ltd,INE661I01014
67,509449,Bhagawati Oxygen Ltd,INE026I01010
5247,BHAGERIA,Bhageria Industries Ltd,INE354C01027
13996,531719,Bhagiradha Chemicals & Industries Ltd,INE414D01019
640,504646,Bhagwati Autocast Ltd,INE106G01014
2329,BHAGYANGR,Bhagyanagar India Ltd,INE458B01036
40799,BHAGYAPROP,Bhagyanagar Properties Ltd,INE363W01018
4612,511698,Bhagyashree Leasing & Finance Ltd,INE655F01012
19830,501233,Bhagyodaya Infrastructure Development Ltd,INE876D01019
70753,540545,Bhakti Gems & Jewellery Ltd,INE986W01016
66452,BHALCHANDR,Bhalchandram Clothing Ltd,INE992S01012
4372,BHANDARI,Bhandari Hosiery Exports Ltd,INE474E01029
45795,538576,Bhanderi Infracon Ltd,INE336Q01016
1214,BEPL,Bhansali Engineering Polymers Ltd,INE922A01025
71694,ICICIB22,Bharat 22 ETF,INF109KB15Y7
872,531862,Bharat Agri Fert & Realty Ltd,INE842D01011
3862,511501,Bharat Bhushan Finance & Commodity Brokers Ltd,INE900A01013
68,BBL,Bharat Bijlee Ltd,INE464A01028
74647,EBBETF0423,Bharat Bond ETF - April 2023,INF754K01KN4
74821,EBBETF0425,Bharat Bond ETF - April 2025,INF754K0ILD3
74648,EBBETF0430,Bharat Bond ETF - April 2030,INF754K01KO2
74820,EBBETF0431,Bharat Bond ETF - April 2031,INF754K0ILE1
17540,BDL,Bharat Dynamics Ltd,INE171Z01018
2298,BEL,Bharat Electronics Ltd,INE263A01024
29583,BHARATFIN,Bharat Financial Inclusion Ltd,INE180K01011
69,BHARATFORG,Bharat Forge Ltd,INE465A01025
70,BHARATGEAR,Bharat Gears Ltd,INE561C01019
2306,BHEL,Bharat Heavy Electricals Ltd,INE257A01026
4148,524663,Bharat Immunological & Biological Corporation Ltd,INE994B01014
3882,541096,Bharat Parenterals Ltd,INE365Y01019
2290,BPCL,Bharat Petroleum Corporation Ltd,INE029A01011
2777,BHARATRAS,Bharat Rasayan Ltd,INE838B01013
65437,BRNL,Bharat Road Network Ltd,INE727S01012
1138,523229,Bharat Seats Ltd,INE415D01024
5233,531029,Bharat Textiles & Proofing Industries Ltd,INE201N01019
66768,BHARATWIRE,Bharat Wire Ropes Ltd,INE316L01019
2927,500053,Bharat Zinc Ltd,
23505,BHARATIDIL,Bharati Defence & Infrastructure Ltd,INE673G01013
40479,BGLOBAL,Bharatiya Global Infomedia Ltd,INE224M01013
15542,BHARTIARTL,Bharti Airtel Ltd,INE397D01024
40279,INFRATEL,Bharti Infratel Ltd,INE121J01017
24418,543208,Bhartia Bachat Ltd,INE745R01016
4418,BIL,Bhartiya International Ltd,INE828A01016
3766,524534,Bhaskar Agrochemicals Ltd,INE972C01018
72078,540956,Bhatia Communications & Retail (India) Ltd,INE341Z01017
2157,518017,Bheema Cements Ltd,INE333H01012
4490,522283,Bhilai Engineering Corporation Ltd,
3003,514272,Bhilwara Spinners Ltd,INE436C01014
33460,533108,Bhilwara Technical Textiles Ltd,INE274K01012
2619,514191,Bhiwani Denim & Apparels Ltd,
1378,506027,Bhoruka Aluminium Ltd,INE866G01013
66318,BIGBLOC,BIGBLOC Construction Ltd,INE412U01017
1187,BIHARSPONG,Bihar Sponge Iron Ltd,INE819C01011
6810,512313,Bijlee Textiles Ltd,INE368F01012
4400,524723,Bijoy Hans Ltd,INE491D01017
38133,BILENERGY,Bil Energy System Ltd,INE607L01029
4735,526853,Bilcare Ltd,INE986A01012
74806,543209,Billwin Industries Ltd,INE0CRS01012
6867,BILPOWER,Bilpower Ltd,INE952D01018
76,BIMETAL,Bimetal Bearings Ltd,INE469A01019
2385,BINANIIND,Binani Industries Ltd,INE071A01013
2175,523054,Binayaka Tex Processors Ltd,INE626H01019
68808,540148,Bindal Exports Ltd,INE564V01013
768,514215,Binny Ltd,INE118K01011
36889,535620,Binny Mills Ltd,INE160L01011
30439,534535,Bio Green Papers Ltd,INE958L01018
14801,BIOCON,Biocon Ltd,INE376G01013
3284,BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Ltd,INE829A01014
20945,532330,Biopac India Corporation Ltd,INE998A01017
3179,BIRLACABLE,Birla Cable Ltd,INE800A01015
7216,512332,Birla Capital & Financial Services Ltd,INE776E01027
77,BIRLACORPN,Birla Corporation Ltd,INE340A01012
28612,BIRLACOT,Birla Cotsyn India Ltd,INE655I01024
40422,533469,Birla Pacific Medspa Ltd,INE341L01017
1877,522105,Birla Precision Technologies Ltd,INE372E01025
4370,511607,Birla Shloka Edutech Ltd,INE814E01018
41220,BSLGOLDETF,Birla Sun Life Gold ETF,INF209K01HT2
41361,BSLNIFTY,Birla Sun Life Nifty ETF,INF209K01IR4
68472,540008,Birla Sun Life Sensex ETF,INF209KB1119
1349,503823,Birla Transasia Carpets Ltd,INE646O01013
13165,BIRLATYRE,Birla Tyres Ltd,INE0AEJ01013
16541,BSOFT,Birlasoft Ltd,INE836A01035
14861,531671,Bisil Plast Ltd,INE214D01021
4466,526709,BITS Ltd,INE839A01021
64848,BKMINDST,BKM Industries Ltd,INE831Q01016
4153,519500,BKV Industries Ltd,INE356C01022
2492,514183,Black Rose Industries Ltd,INE761G01016
6820,531570,Blazon Marbles Ltd,INE096H01023
16667,BLBLIMITED,BLB Ltd,INE791A01024
79,BLISSGVS,Bliss GVS Pharma Ltd,INE416D01022
5710,526225,Bloom Dekor Ltd,INE253C01013
2928,513422,Bloom Industries Ltd,INE373E01015
5227,531175,BLS Infotech Ltd,INE606B01022
22535,BLS,BLS International Services Ltd,INE153T01027
81,BLUEBLENDS,Blue Blends (India) Ltd,INE113O01014
13649,BLUECHIP,Blue Chip India Ltd,INE657B01025
1696,508939,Blue Circle Services Ltd,INE526K01031
4210,539607,Blue Cloud Softech Solutions Ltd,INE373T01039
12986,BLUECOAST,Blue Coast Hotels Ltd,INE472B01011
4177,BLUEDART,Blue Dart Express Ltd,INE233B01017
4179,514440,Blue Pearl Texspin Ltd,INE439N01023
20485,BLUESTINFO,Blue Star Infotech Ltd,INE504B01011
82,BLUESTARCO,Blue Star Ltd,INE472A01039
65910,539637,Blueblood Ventures Ltd,INE562S01013
7137,531713,Bluechip Stockspin Ltd,INE337F01017
1003,506981,Bluechip Tex Industries Ltd,INE472D01017
13426,531420,BMB Music & Magnetics Ltd,INE644K01016
27305,542669,BMW Industries Ltd,INE374E01021
4346,500069,BNK Capital Markets Ltd,INE418C01012
5237,530809,BNR Udyog Ltd,INE355C01016
4851,526925,Bobshell Electrodes Ltd,INE896B01011
3140,BODALCHEM,Bodal Chemicals Ltd,INE338D01028
22430,BODHTREE,Bodhtree Consulting Ltd,INE104F01011
38868,BOHRA,Bohra Industries Ltd,INE802W01015
84,BBTC,Bombay Burmah Trading Corporation Ltd,INE050A01025
874,501430,Bombay Cycle & Motor Agency Ltd,INE691K01017
85,BOMDYEING,Bombay Dyeing & Manufacturing Company Ltd,INE032A01023
626,509470,Bombay Oxygen Investments Ltd,INE01TL01014
5716,502216,Bombay Potteries & Tiles Ltd,INE06AE01018
25777,BRFL,Bombay Rayon Fashions Ltd,INE589G01011
65562,BSHSL,Bombay Super Hybrid Seeds Ltd,INE032Z01012
2360,511246,Bombay Talkies Ltd,INE910D01024
2139,504648,Bombay Wire Ropes Ltd,INE089T01023
1500,523133,Bonanza Industries Ltd,INE143N01021
74587,543211,Bonlon Industries Ltd,INE0B9A01018
73024,BOROLTD,Borosil Ltd,INE02PY01013
92,BORORENEW,Borosil Renewables Ltd,INE666D01022
378,BOSCHLTD,Bosch Ltd,INE323A01026
5759,531458,Boston Bio Systems Ltd,INE109B01019
30734,539274,Boston Leasing & Finance Ltd,INE962P01011
29224,535279,Bothra Metals & Alloys Ltd,INE583M01012
3720,BPL,BPL Ltd,INE110A01019
2803,505690,Brady & Morris Engineering Company Ltd,INE856A01017
28067,535693,Brahmaputra Infrastructure Ltd,INE320I01017
71777,BCONCEPTS,Brand Concepts Ltd,INE977Y01011
6071,531203,Brand Realty Services Ltd,INE819G01012
4887,530207,Brawn Biotech Ltd,INE899B01015
4922,530249,Bridge Securities Ltd,INE958C01017
28294,BRIGADE,Brigade Enterprises Ltd,INE791I01019
4546,BRIGHTBROS,Bright Brothers Ltd,INE630D01010
72478,BRIGHT,Bright Solar Ltd,INE684Z01010
20915,BCG,Brightcom Group Ltd,INE425B01027
7509,532113,Brijlaxmi Leasing & Finance Ltd,INE957E01031
17858,539434,Brilliant Portfolios Ltd,INE661F01010
93,BRITANNIA,Britannia Industries Ltd,INE216A01030
27361,BROADCAST,Broadcast Initiatives Ltd,INE698H01018
42782,534731,Bronze Infra-Tech Ltd,INE830N01015
30790,539873,Bronze Trading Ltd,INE022R01010
40505,BROOKS,Brooks Laboratories Ltd,INE650L01011
30297,BSLIMITED,BS Ltd,INE043K01029
21236,BSE,BSE Ltd,INE118H01025
7594,BSELINFRA,BSEL Infrastructure Realty Ltd,INE395A01016
1632,BSI,BSI Ltd,
825,BSL,BSL Ltd,INE594B01012
2684,BTWIND,BTW Industries Ltd,INE345C01017
16005,538789,Budge Budge Company Ltd,INE948C01026
28041,BURNPUR,Burnpur Cement Ltd,INE817H01014
3899,BUTTERFLY,Butterfly Gandhimathi Appliances Ltd,INE295F01017
1268,504643,BWL Ltd,
27581,CANDC,C & C Constructions Ltd,INE874H01015
878,507515,C J Gelatine Products Ltd,INE557D01015
30089,CMAHENDRA,C Mahendra Exports Ltd,INE378J01013
20883,CADILAHC,Cadila Healthcare Ltd,INE010B01027
5488,CADSYS,Cadsys (India) Ltd,INE090Y01013
1796,517236,Calcom Vision Ltd,INE216C01010
14181,CALSOFT,California Software Company Ltd,INE526B01014
51512,539335,Callista Industries Ltd,INE714Q01014
4312,526652,Cals Refineries Ltd,INE040C01022
27366,CTE,Cambridge Technology Enterprises Ltd,INE627H01017
3422,524440,Camex Ltd,INE198C01010
27793,CAMLINFINE,Camlin Fine Sciences Ltd,INE052I01032
14764,538858,Camson Bio Technologies Ltd,INE845E01012
65986,540071,Camson Seeds Ltd,INE494T01017
1223,CANFINHOME,Can Fin Homes Ltd,INE477A01020
5471,CANBK,Canara Bank,INE476A01014
42218,CRMFGETF,Canara Robeco Gold ETF,INF760K01BR1
45781,539304,Canopy Finance Ltd,INE095R01016
35715,CANTABIL,Cantabil Retail India Ltd,INE068L01016
70490,CAPACITE,Capacite Infraprojects Ltd,INE264T01014
66621,CAPCO,Capco Industries Ltd,INE012T01017
6919,539198,Capfin India Ltd,INE960C01013
5241,530879,Capital India Finance Ltd,INE345H01016
24432,538476,Capital Trade Links Ltd,INE172D01021
3853,CAPTRUST,Capital Trust Ltd,INE707C01018
4464,CAPLIPOINT,Caplin Point Laboratories Ltd,INE475E01026
12727,CGCL,Capri Global Capital Ltd,INE180C01026
4343,512169,Capricorn Systems Global Solutions Ltd,INE968E01012
101,CAPRIHANS,Caprihans India Ltd,INE479A01018
3112,507486,Caprolactam Chemicals Ltd,INE470N01010
64810,538817,Captain Pipes Ltd,INE513R01018
34354,536974,Captain Polyplast Ltd,INE536P01021
65219,540652,Captain Technocast Ltd,INE931X01010
103,CARBORUNIV,Carborundum Universal Ltd,INE120A01034
13090,CARERATING,CARE Ratings Ltd,INE752H01013
38565,CAREERP,Career Point Ltd,INE521J01018
5154,530609,Carnation Industries Ltd,INE081B01010
15631,CASTEXTECH,Castex Technologies Ltd,INE068D01021
292,CASTROLIND,Castrol India Ltd,INE172A01027
7126,531682,Cat Technologies Ltd,INE170B01037
5952,531158,Catvision Ltd,INE660B01011
7338,531900,CCL International Ltd,INE778E01031
4907,CCL,CCL Products (India) Ltd,INE421D01022
41486,534796,CDG Petchem Ltd,INE198N01017
3200,COMPACDISC,CDI International Ltd,INE821B01019
1946,523353,CDR Health Care Ltd,INE369F01010
104,CEATLTD,CEAT Ltd,INE482A01020
2691,524272,Cebon India Ltd,
5217,530789,Ceejay Finance Ltd,INE358C01010
5782,CEENIKEXPO,Ceenik Exports (India) Ltd,INE418D01010
2274,514171,Ceeta Industries Ltd,INE760J01012
45949,538734,Ceinsys Tech Ltd,INE016Q01014
26867,CELEBRITY,Celebrity Fashions Ltd,INE185H01016
27265,CELESTIAL,Celestial Biolabs Ltd,INE221I01017
13829,532701,Cella Space Ltd,INE266H01014
3963,522251,Cenlub Industries Ltd,INE627F01011
13456,531380,Centenial Surgical Suture Ltd,INE405H01018
6932,531621,Centerac Technologies Ltd,INE157B01026
5539,CENTRALBK,Central Bank of India,INE483A01010
20139,CDSL,Central Depository Services (India) Ltd,INE736A01011
5771,501827,Central Provinces Railways Company Ltd,INE631B01038
1621,509499,Centron Industrial Alliance Ltd,INE450L01024
1679,CENTRUM,Centrum Capital Ltd,INE660C01027
4488,CENTUM,Centum Electronics Ltd,INE320B01020
106,CENTENKA,Century Enka Ltd,INE485A01015
1741,CENTEXT,Century Extrusions Ltd,INE281A01026
15783,CENTURYPLY,Century Plyboards (India) Ltd,INE348B01021
4355,513650,Century Sheet Metals (India) Ltd,
107,CENTURYTEX,Century Textiles & Industries Ltd,INE055A01016
877,507756,Cepham Organics Ltd,
22648,CERA,Cera Sanitaryware Ltd,INE739E01017
13214,CEREBRAINT,Cerebra Integrated Technologies Ltd,INE345B01019
6813,512341,CES Ltd,INE396F01013
99,CESC,CESC Ltd,INE486A01013
73407,CESCVENT,CESC Ventures Ltd,INE425Y01011
125,CGPOWER,CG Power & Industrial Solutions Ltd,INE067A01029
6420,531489,CG-VAK Software & Exports Ltd,INE084D01010
15937,531946,Chadha Papers Ltd,INE669W01018
25902,CHALET,Chalet Hotels Ltd,INE427F01016
41386,539600,Chamak Holdings Ltd,INE049R01013
4923,530307,Chamanlal Setia Exports Ltd,INE419D01026
1998,512301,Chambal Breweries & Distilleries Ltd,INE417N01011
3029,CHAMBLFERT,Chambal Fertilisers & Chemicals Ltd,INE085A01013
3474,504367,Champion Finsec Ltd,INE815H01018
68479,542627,Chandni Machines Ltd,INE01GZ01011
4602,522292,Chandni Textiles Engineering Industries Ltd,INE713D01055
74652,542934,Chandra Bhagat Pharma Ltd,INE07QQ01016
4924,530309,Chandra Prabhu International Ltd,INE368D01017
26084,540829,Chandrima Mercantiles Ltd,INE371F01016
43229,535142,Channel Nine Entertainment Ltd,INE437O01025
6382,531327,Charms Industries Ltd,INE442C01012
4590,511696,Chartered Capital & Investment Ltd,INE953B01010
16341,531977,Chartered Logistics Ltd,INE558F01026
1424,504671,Chase Bright Steel Ltd,INE839Q01019
67709,539800,CHD Chemicals Ltd,INE043U01010
4772,526917,CHD Developers Ltd,INE659B01021
6033,CHEMBOND,Chembond Chemicals Ltd,INE995D01025
27339,533026,Chemcel Biotech Ltd,INE213J01012
70183,540395,Chemcrux Enterprises Ltd,INE298W01016
72555,CHEMFAB,Chemfab Alkalis Ltd,INE783X01023
6270,539230,Chemiesynth (Vapi) Ltd,INE829R01018
2976,506365,Chemo Pharma Laboratories Ltd,INE320M01019
43998,537326,Chemtech Industrial Valves Ltd,INE212P01011
