id,mstarId,name,isin
1000284,F00000ZWF1,Mahindra Manulife Mid Cap Unnati Yojana Regular Dividend payout,INF174V01481
1000285,F0GBR06REF,Tata Gilt Securities Retirement Plan (280225) Dividend,
1000287,F00000UH8X,ICICI Prudential Balanced Advantage Fund Direct Plan Quarterly Dividend Payout,
1000289,F0GBR06REE,Tata Gilt Securities Retirement Plan (280225) Growth,
1000290,F00000XQCR,Axis Equity Saver Fund Direct Plan Regular Dividend Payout,INF846K01XP6
1000291,F00000UGZH,JM Equity Hybrid Fund Annual Dividend Payout Option,INF192K01HF9
1000292,F00000UGZI,JM Equity Hybrid Fund (Direct) Annual Dividend Payout Option,INF192K01HJ1
1000293,F00000UGZF,ICICI Prudential Balanced Advantage Fund Quarterly Dividend Payout,
1000294,F00000UGZG,ICICI Prudential Equity & Debt Fund Direct Plan Half Yearly Dividend Payout,
1000295,F000010EXZ,Parag Parikh Liquid Fund Direct Daily Re-investment,
1000296,F0GBR06RJ7,UTI CCF- Investment Plan Regular Plan Growth,
1000297,F0GBR06RJ5,UTI CCF- Savings Plan - Regular Plan,
1000298,F0GBR06RJ6,UTI CCF- Investment Plan Regular Plan Dividend Payout,
1000299,F0GBR06RI0,Franklin India Low Duration Fund Quarterly Dividend Payout,
1000300,F0GBR06RHP,Franklin India Liquid Institutional Weekly Dividend Payout,
1000301,F0GBR06RHI,Franklin India Short Term Income Plan Quarterly Dividend Payout,
1000302,F0GBR06RHZ,Franklin India Low Duration Fund Monthly Dividend Payout,
1000303,F0GBR06RHS,Franklin India Liquid-Super Institutional Plan Weekly Dividend Payout,INF090I01BM8
1000304,F0GBR06RHT,Franklin India Liquid Weekly Dividend Payout,
1000305,F0GBR06RH5,Franklin India Dynamic Accrual Fund Dividend Payout,
1000306,F0GBR06RGU,Franklin India Corporate Debt Plan A Annual Dividend Payout,INF090I01DH4
1000307,F0GBR06RGW,Franklin India Corporate Debt Plan A Half Yearly Dividend Payout,INF090I01DN2
1000308,F0GBR06RGX,Franklin India Corporate Debt Plan A Monthly Dividend Payout,INF090I01DJ0
1000309,F00000PIK2,BOI AXA Short Term Income Fund-Direct Plan- Monthly Dividend Payout,INF761K01751
1000310,F0GBR06RGY,Franklin India Corporate Debt Plan A Quarterly Dividend Payout,INF090I01DL6
1000311,F0GBR06RGR,Franklin India Government Securities Fund Plan Quarterly Dividend Payout,INF090I01CS3
1003633,F0000139QQ,SBI Debt Fund Series C 46 - 1178Days Direct Growth,
1000313,F0GBR06RHH,Franklin India Short Term Income Plan Monthly Dividend Payout,
1000314,F0GBR06RHB,Franklin India Pension Plan Dividend Payout,
1000315,F0GBR06RG5,Franklin India Savings Fund Dividend Payout,INF090I01BZ0
1000316,F00000213E,IDFC Equity Savings Fund Regular Plan Dividend Payout,INF194K01599
1000317,F0GBR06RG7,Franklin India Savings Fund Institutional Dividend Payout,
1000318,F00000213D,HSBC Flexi Debt Fund Regular Plan Quarterly Dividend Payout,
1000320,F00000212Q,Aditya Birla Sun Life Banking & PSU Debt Fund Dividend Payout Regular Plan,
1000321,F00001130P,HDFC Balanced Adv Dividend Payout,INF179K01814
1000322,F00000NCCA,Franklin India Credit Risk Fund Dividend Payout,
1000323,F0GBR06RNC,HDFC Medium Term Debt Plan Dividend Payout,
1000324,F0GBR06RNF,HDFC Income Fund Quarterly Dividend Payout,INF179K01947
1000325,F0GBR06RN2,HDFC Gilt Fund Dividend Payout,INF179K01772
1000326,F0GBR06RN8,HDFC Dynamic Debt Plan Annual Dividend Payout,INF179K01921
1000327,F0GBR06RLR,UTI Unit Linked Insurance,
1000328,F0GBR06RNA,HDFC Dynamic Debt Plan Half Yearly Dividend Payout,INF179K01855
1000329,F0GBR06RNB,HDFC Dynamic Debt Plan Quarterly Dividend Payout,INF179K01871
1000330,F0GBR06RNL,HDFC Liquid Fund Monthly Dividend Payout,INF179KB1HM6
1000331,F0GBR06RM5,HDFC Capital Builder Value Fund Dividend Payout,INF179K01400
1000332,F0GBR06RMC,HDFC Low Duration Retail Plan Weekly Dividend Payout,INF179K01475
1000333,F0GBR06RME,HDFC Childrens Gift Fund(Lock-in),
1000334,F00000PZDF,IDFC Dynamic Bond Fund Direct Plan Half Yearly Dividend Payout,INF194K011P8
1000335,F0GBR06RMG,HDFC Focused 30 Fund Dividend Payout,INF179K01558
1000336,F0GBR06RMI,HDFC Equity Fund Dividend Payout,INF179K01582
1000337,F000002107,ICICI Prudential Banking and Financial Services Fund Retail Dividend Payout,INF109K01BV3
1000338,F0GBR06RL4,UTI Money Market Fund- Discontinued - Regular Plan - Periodic Dividend Payout Option,
1000339,F0GBR06RLB,UTI Retirement Benefit (RBUP) Regular Plan,
1000340,F0GBR06RL6,UTI Money Market Fund- Discontinued - Regular Plan - Flexi Dividend Payout Option,
1000341,F00000T3MN,HDFC Arbitrage Fund Wholesale Plan Monthly Dividend Payout Option,INF179KA1KO7
1000342,F0GBR06RKI,UTI - Liquid Cash Plan- Discontinued -Regular Plan Periodic Dividend Payout Option,
1000343,F00000T3MQ,HDFC Arbitrage Fund Wholesale Plan Monthly Dividend Payout Option Direct Plan,INF179KA1KS8
1000344,F00000T3MP,HDFC Arbitrage Fund Wholesale Plan Dividend Payout Option Direct Plan,INF179KA1KQ2
1000345,F00000P7QL,IDFC Government Securities Fund Investment Plan Regular Plan Quarterly Dividend Payout,INF194K01EH8
1000346,F0GBR06R15,ICICI Prudential Liquid Fund Quarterly Dividend Payout,INF109K01UT7
1000347,F0GBR06R01,ICICI Prudential Gilt Fund Dividend Payout,INF109K01JP8
1000348,F0GBR06R1Q,ICICI Prudential Multicap Fund Dividend Payout,INF109K01621
1000349,F0GBR06R1J,ICICI Prudential Asset Allocator Fund(FOF) Dividend Payout,
1000350,F0GBR06R0E,ICICI Prudential Long Term Bond Fund Quarterly Dividend Payout,
1000351,F0GBR06R0G,ICICI Prudential Regular Savings Fund Monthly Dividend Payout,INF109K01894
1000352,F0GBR06R0B,ICICI Prudential Long Term Bond Fund Half Yearly Dividend Payout,
1000353,F00000OVPX,Canara Robeco Ultra Short Term Fund Regular Monthly Dividend Payout,INF760K01CA5
1000354,F0GBR06R09,ICICI Prudential Large & Mid Cap Fund Dividend Payout,INF109K01449
1000355,F0GBR06R0M,ICICI Prudential All Seasons Bond Fund Weekly Dividend Payout,INF109K01704
1000356,F0GBR06R0I,ICICI Prudential Infrastructure Fund Dividend Payout,INF109K01AT9
1000357,F000002QZD,Edelweiss Liquid Retail Weekly Dividend Payout,
1000358,F000002QZT,HSBC Flexi Debt Fund Regular Plan Half Yearly Dividend Payout,
1000359,F00000Y20O,IDBI Hybrid Equity Fund Regular Dividend Payout,INF397L01JD3
1000360,F000002QZQ,BNP Paribas Corporate Bond Regular Monthly Dividend Payout,
1000361,F000002QZF,IDFC Government Securities Fund - Constant Maturity Plan Regular Plan Weekly Dividend Payout,
1000362,F00000Y20Q,IDBI Hybrid Equity Fund Direct Dividend Payout,INF397L01IZ8
1000363,F00000ZF5G,Edelweiss Balanced Advantage Fund - Direct Plan - Monthly Dividend Payout Option,INF754K01IH0
1000364,F000002QYW,Baroda Liquid Plan A Daily Dividend Payout,
1000366,F00000NBHF,Indiabulls Liquid Fund Fortnightly Dividend Payout,INF666M01063
1000367,F00000NBHG,Indiabulls Liquid Fund Monthly Dividend Payout,INF666M01071
1000368,F00000NBHE,Indiabulls Liquid Fund Weekly Dividend Payout,INF666M01089
1000369,F000002QYH,Edelweiss Liquid Retail Monthly Dividend Payout,
1000370,F000002QYO,Baroda Liquid Plan A Weekly Dividend Payout,
1000371,F00000ITZ2,HDFC Short Term Debt Fortnightly Dividend Payout,INF179K01CV4
1000372,F000002A86,IDFC Cash Fund Regular Plan Weekly Dividend Payout,
1000373,F000002A87,ICICI Prudential Bond Fund Monthly Dividend Payout,INF109K01BP5
1000374,F0GBR06R28,ICICI Prudential Technology Fund Dividend Payout,INF109K01514
1000376,F0GBR06R24,ICICI Prudential Money Market Fund Monthly Dividend Payout,
1000377,F0GBR06R1T,ICICI Prudential Exports and Services Fund Dividend Payout,INF109K01BA7
1000378,F0GBR06R26,ICICI Prudential Long Term Equity Fund (Tax Saving) Dividend Payout,INF109K01FN1
1000379,F0GBR06R2A,ICICI Prudential Thematic Advantage Fund(FOF) Dividend Payout,
1000381,F0GBR06R2E,ICICI Prudential Debt Management Fund(FOF) Dividend Payout,INF109K01886
1000382,F0GBR06R1Z,ICICI Prudential Short Term Fund Dividend Payout,
1000384,F000010EY7,Parag Parikh Liquid Fund Regular Weekly Re-investment,
1000385,F000010EY6,Parag Parikh Liquid Fund Regular Daily Re-investment,
1000386,F0GBR06R8Y,IDFC All Seasons Bond Fund Regular Plan Half Yearly Dividend Payout,INF194K01SI6
1000387,F0GBR06R8Z,IDFC All Seasons Bond Fund Regular Plan Quarterly Dividend Payout,INF194K01SK2
1000388,F000010F9E,Union Corporate Bond Fund Regular Growth,INF582M01DY7
1000390,F000010EY0,Parag Parikh Liquid Fund Direct Weekly Re-investment,
1000391,F0GBR06R9E,IDFC Multi Cap Fund Dividend Payout,INF194K01409
1000395,F000010F9A,Union Corporate Bond Fund Direct Growth,INF582M01DU5
1000398,F00000NC5S,Invesco India Gold Fund Dividend Payout,INF205K01FB2
1000399,F000010VXV,Mahindra Manulife Credit Risk Fund Regular Dividend Reinvestment,INF174V01549
1000400,F000010VXU,Mahindra Manulife Credit Risk Fund Regular Dividend payout,INF174V01549
1000401,F0GBR06R90,IDFC Core Equity Fund - Dividend Payout,INF194K01532
1000402,F000010VXT,Mahindra Manulife Credit Risk Fund Regular Growth,INF174V01531
1000403,F000010VXZ,Mahindra Manulife Credit Risk Fund Direct Dividend Payout,INF174V01598
1000404,F000010VXY,Mahindra Manulife Credit Risk Fund Direct Growth,INF174V01580
1000405,F000010VXX,Mahindra Manulife Credit Risk Fund Regular Quarterly Dividend Reinvestment,INF174V01564
1000406,F000010VXW,Mahindra Manulife Credit Risk Fund Regular Quarterly Dividend payout,INF174V01564
1000407,F000010VY2,Mahindra Manulife Credit Risk Fund Direct Quarterly Dividend Reinvestment,INF174V01614
1000408,F000010VY1,Mahindra Manulife Credit Risk Fund Direct Quarterly Dividend payout,INF174V01614
1000409,F000010VY0,Mahindra Manulife Credit Risk Fund Direct Dividend Reinvestment,INF174V01598
1000410,F0GBR06R96,IDFC Low Duration Fund Regular Plan Daily Dividend Payout,
1000411,F0GBR06R97,IDFC Low Duration Fund Regular Plan Monthly Dividend Payout,INF194K01FZ7
1000412,F0GBR06R98,IDFC Low Duration Fund Regular Plan Weekly Dividend Payout,
1000413,F0GBR06R8W,IDFC All Seasons Bond Fund Regular Plan Annual Dividend Payout,INF194K01SG0
1000414,F0GBR06R95,IDFC Focused Equity Fund - Regular Plan - Dividend Payout,INF194K01474
1000416,F000010VW2,Edelweiss Liquid Direct Annual Dividend Reinvestment,INF754K01GT9
1000417,F0GBR06R6G,SBI Magnum Children's Benefit Fund Regular Growth,INF200K01776
1000418,F000010VW1,Edelweiss Liquid Direct Annual Dividend Payout,INF754K01GX1
1000419,F00000ZEN6,Edelweiss Balanced Advantage Fund - Regular Plan - Monthly Dividend Payout Option,INF754K01IK4
1000420,F00000PI97,HSBC Short Duration fund Direct Dividend Payout,INF336L01EQ4
1000421,F00000PI73,Axis Liquid Fund Direct Plan Weekly Dividend Payout Option,INF846K01DB8
1000422,F00000QKUC,IDFC Equity Savings Fund Direct Plan Dividend Payout,INF194K01Z10
1000423,F00000PI71,ICICI Prudential Asset Allocator Fund(FOF) Direct Plan Dividend Payout,
1000424,F00000QKUF,ICICI Prudential Liquid Fund Direct Plan Dividend Payout Others,
1000425,F00000P9ED,IDFC Government Securities Fund Investment Plan Regular Plan Annual Dividend Payout,INF194K01EE5
1000426,F0GBR06SBI,Canara Robeco Gilt Fund Regular Plan Dividend Payout,INF760K01AB7
1000427,F0GBR06SBB,Canara Robeco Equity Diversified Fund Dividend Payout,INF760K01027
1000428,F0GBR06SBD,Canara Robeco Equity Taxsaver Regular Dividend Payout,INF760K01084
1000429,F0GBR06SBQ,Canara Robeco Infrastructure Dividend Payout,INF760K01258
1000430,F00000TF4Y,Invesco India Feeder - Invesco Global Equity Income Fund Regular Dividend Payout,INF205K01B23
1000431,F0GBR06SAE,Baroda Gilt Fund Plan A Dividend Payout,INF955L01435
1000432,F00000TF50,Invesco India Feeder - Invesco Global Equity Income Fund Direct Dividend Payout,INF205K01B56
1000433,F0GBR06SBM,Canara Robeco Income Fund Regular Plan Quarterly Dividend Payout,INF760K01340
1000434,F0GBR06SAH,Baroda Multi Cap Fund - Plan A - Dividend Payout,INF955L01658
1000436,F0GBR06SAO,Baroda Conservative Hybrid Fund Plan A Monthly Dividend Payout,INF955L01179
1000437,F0GBR06SB9,Canara Robeco Conservative Hybrid Fund Monthly Dividend Payout,INF760K01308
1000438,F0GBR06SAQ,Baroda Conservative Hybrid Fund Plan A Quarterly Dividend Payout,INF955L01195
1000439,F0GBR06SB3,Canara Robeco Savings Fund Dividend Payout,INF760K01779
1000440,F0GBR06SB1,Canara Robeco Emerging Equities Dividend Payout,INF760K01175
1000441,F0GBR06SAJ,Baroda Liquid Fund Regular Daily Dividend Payout,
1000442,F0GBR06SAL,Baroda Liquid Fund Regular Dividend Payout,
1000443,F0GBR06SB5,Canara Robeco Savings Fund Weekly Dividend Payout,INF760K01CB3
1000445,F00000LNWZ,Invesco India Ultra Short Term Fund Monthly Dividend Payout,INF205K01TN8
1000446,F0GBR06SA6,Baroda Hybrid Equity Fund Plan A Dividend Payout,INF955L01682
1000447,F0GBR06SA4,Aditya Birla Sun Life Focused Equity Fund Dividend Payout,INF209K01454
1000448,F00000LNX0,Invesco India Ultra Short Term Fund Quarterly Dividend Payout,INF205K01TP3
1000449,F00000LNX1,Invesco India Ultra Short Term Fund Annual Dividend Payout,INF205K01TD9
1000451,F0GBR06SGN,Quant Absolute Fund Dividend Payout,INF966L01242
1000452,F00000XAAL,PGIM India Credit Risk Fund Direct Plan Monthly Dividend Payout,INF663L01GC6
1000453,F0GBR06SGJ,PGIM India Short Maturity Fund Monthly Dividend Payout,INF223J01DU2
1000454,F0GBR06SGT,Quant Active Fund Dividend Payout,INF966L01218
1000455,F0GBR06SGU,Quant Dynamic Bond Dividend Payout,INF966L01077
1000456,F0GBR06SH7,Quant Tax Plan Dividend Payout,INF966L01119
1000457,F0GBR06SH8,Quant Mid Cap Fund Dividend Payout,INF966L01150
1000458,F0GBR06SGP,Quant Money Market Fund Dividend Payout,INF966L01382
1000459,F0GBR06SH2,Quant Liquid Plan Monthly Dividend Payout,INF966L01291
1000460,F0GBR06SGR,Quant Multi Asset Fund Dividend Payout,INF966L01184
1000461,F0GBR06SG1,PGIM India Hybrid Equity Fund Dividend Payout Option,INF663L01HA8
1000462,F0GBR06SEK,DSP Equity Opportunities Fund Dividend Payout,INF740K01078
1000463,F000002SKP,BOI AXA S/T Income Regular Quarterly Dividend Payout,INF761K01611
1000464,F0GBR06SEL,DSP Regular Saving Fund Regular Plan Monthly Dividend Payout,INF740K01458
1000465,F0GBR06SEE,DSP Liquidity Fund Regular Plan Weekly Dividend Payout,
1000466,F0GBR06SEM,DSP Regular Saving Fund Regular Plan Quarterly Dividend Payout,INF740K01474
1000467,F0GBR06SF0,DSP Top 100 Equity Fund Dividend Payout,INF740K01227
1000468,F0GBR06SEY,DSP India T.I.G.E.R. Fund Regular Plan Dividend Payout,INF740K01136
1000469,F000002SJQ,IDFC Tax Advantage (ELSS) Fund Regular Plan Dividend Payout,INF194K01300
1000470,F0GBR06SEU,DSP Short Term Fund Regular Plan Dividend Payout,INF740K01649
1000471,F0GBR06SEV,DSP Short Term Fund Regular Plan Monthly Dividend Payout,INF740K01664
1000472,F0GBR06SDI,DSP Equity & Bond Fund Dividend Payout,INF740K01326
1000473,F0GBR06SDK,DSP Bond Fund Regular Plan Dividend Payout,INF740K01565
1000474,F0GBR06SE2,DSP Credit Risk Fund Regular Daily Dividend Reinvestment,
1000475,F0GBR06SDQ,DSP Equity Fund Dividend Payout,INF740K01011
1000476,F0GBR06SE3,DSP Credit Risk Fund Regular Dividend Payout,INF740K01581
1000477,F0GBR06SE9,DSP Government Securities Fund Regular Plan Dividend Payout,INF740K01607
1000478,F0GBR06SE5,DSP Savings Fund Regular Plan Dividend Payout,INF740K01706
1000479,F0GBR06SDM,DSP Bond Fund Regular Plan Monthly Dividend Payout,INF740K01573
1000480,F0GBR06SE8,DSP Savings Fund Regular Plan Monthly Dividend Payout,INF740K01722
1000481,F0GBR06SEB,DSP Government Securities Fund Regular Plan Monthly Dividend Payout,INF740K01623
1000482,F0GBR06SEC,DSP Liquidity Fund Regular Plan Daily Dividend Reinvestment,
1000483,F00000N3GF,Axis Gold Dividend Payout,INF846K01AM1
1000484,F0GBR06SLD,IDFC Government Securities Fund - Constant Maturity Plan Regular Plan Monthly Dividend Payout,INF194K01FC6
1000487,F0GBR06SIN,Franklin India Equity Hybrid Fund Dividend Payout,INF090I01825
1000488,F00000OXLV,Edelweiss Low Duration Fund Regular Plan Dividend Payout Option,INF754K01FB9
1000489,F0GBR06SJV,IDFC Money Manager Fund Regular Plan Monthly Dividend Payout,INF194K01LO9
1000490,F0GBR06SJW,IDFC Money Manager Fund Regular Plan Weekly Dividend Payout,
1000491,F000002C8U,Quant Consumption Fund Dividend Payout,INF966L01432
1000492,F0GBR06SLF,IDFC Government Securities Fund - Constant Maturity Plan Regular Plan Quarterly Dividend Payout,INF194K01FF9
1000493,F0GBR06SJT,IDFC Money Manager Fund Regular Plan Daily Dividend Payout,
1000494,F0GBR06SIP,Franklin India Dynamic Asst Allo Fund Of Funds Dividend Payout,INF090I01247
1000495,F0GBR06SJ8,Franklin India Debt Hybrid Monthly Dividend Payout,INF090I01EB5
1000496,F0GBR06SHL,Franklin India Bluechip Fund Dividend Payout,INF090I01155
1000497,F0GBR06SJA,Franklin India Debt Hybrid Quarterly Dividend Payout,INF090I01ED1
1000498,F0GBR06SJH,IDFC Cash Fund Regular Plan Daily Dividend Payout,
1000499,F0GBR06SI0,Franklin India Equity Fund Dividend Payout,INF090I01213
1000500,F0GBR06SHO,Franklin India Equity Advantage Fund Dividend Payout,INF090I01189
1000501,F0GBR06SHW,Franklin India Opportunities Fund Dividend Payout,INF090I01858
1000502,F00000UI1E,DSP 10Y G-Sec Regular Quarterly Dividend Payout,INF740K017I9
1000503,F00000UI1F,DSP 10Y G-Sec Regular Dividend Payout,INF740K013I8
1000504,F00000UI1D,DSP 10Y G-Sec Regular Monthly Dividend Payout,INF740K015I3
1000505,F0GBR06SI9,Franklin India Technology Fund Dividend Payout,INF090I01759
1000506,F0GBR06SI2,Franklin India Smaller Companies Fund Dividend Payout,INF090I01544
1000507,F0GBR06SHR,Franklin India Index Fund NSE Nifty Plan Dividend Payout,INF090I01874
1000508,F0GBR06SI4,Franklin India Taxshield Fund Dividend Payout,INF090I01783
1000509,F00000UI1I,DSP 10Y G-Sec Direct Dividend Payout,INF740K010J2
1000510,F0GBR06SHY,Franklin India Prima Fund Dividend Payout,INF090I01726
1000511,F00000UI1H,DSP 10Y G-Sec Direct Monthly Dividend Payout,INF740K012J8
1000512,F00000WNYK,Axis Children's Gift Direct Lock in Growth,INF846K01WO1
1000513,F00000WNYG,Axis Children's Gift Regular Lock in Growth,INF846K01WJ1
1000514,F00000WNYJ,Axis Children's Gift Regular No Lock in Dividend Payout,
1000515,F00000WNYI,Axis Children's Gift Regular No Lock in Growth,
1000516,F00000WNYH,Axis Children's Gift Regular Lock in Dividend Payout,INF846K01WK9
1000517,F00000UI4G,ICICI Prudential Equity & Debt Fund Half Yearly Dividend Payout,
1000518,F00000WNYN,Axis Children's Gift Direct No Lockin Dividend Payout,
1000519,F00000WNYM,Axis Children's Gift Direct No Lock in Growth,
1000520,F000002T4L,BOI AXA Tax Advantage Regular Dividend Payout,INF761K01165
1000521,F00000WNYL,Axis Children's Gift Direct Lock in Dividend Payout,INF846K01WP8
1000522,F0GBR06SLP,IDFC Bond Fund - Income Plan Regular Plan Quarterly Dividend Payout,INF194K01IT4
1000523,F0GBR06SLQ,IDFC Bond Fund - Medium Term Plan Regular Plan Bi-Monthly Dividend Payout,INF194K01KF9
1000524,F0GBR06SLR,IDFC Bond Fund - Short Term Plan Regular Plan Monthly Dividend Payout,INF194K01HH1
1000525,F000002SS9,BOI AXA Conservative Hybrid Eco Monthly Dividend Payout,
1000526,F0GBR06SLM,IDFC Bond Fund - Income Plan Regular Plan Annual Dividend Payout,INF194K01IN7
1000527,F0GBR06SLO,IDFC Bond Fund - Income Plan Regular Plan Half Yearly Dividend Payout,INF194K01IQ0
1000528,F000002SST,Aditya Birla Sun Life Medium Term Plan Regular Plan Half Yearly Dividend Payout,
1000529,F000002SRK,Aditya Birla Sun Life Medium Term Plan Regular Plan Dividend Payout,
1000530,F000002SS1,Edelweiss Long Term Equity Dividend Payout,INF754K01525
1000531,F000002SS7,BOI AXA Conservative Hybrid Regular Monthly Dividend Payout,INF761K01488
1000532,F0GBR06S38,ICICI Prudential Multi-Asset Fund Dividend Payout,INF109K01779
